Tag;Datum;Zeit;Hallennummer;Inhalt Tooltip Halle;Spielnummer;Liga;Staffelkurzbezeichnung;Heimmannschaft;Gastmannschaft;Ergebnis;Halbzeitergebnis;SR A; Verein SR A; SR B; Verein SR B; SR C; Verein SR C; SR D; Verein SR D
Sat.;05.11.2016;19:30;250021;Bobingen, Sporthalle;25012039;BZOL M;Bezirksoberliga M;TSV Bobingen;TV Gundelfingen;="20:30";="10:12";Durmaz Faruk;HSG Freising-Neufahrn;Weber Andre;HSG Freising-Neufahrn;;;;
Sat.;05.11.2016;20:00;250101;Friedberg, Sporthalle des TSV Friedberg;25023002;BZL F;Bezirksliga F;TSV Friedberg;HSG Lauingen-Wittislingen;="22:11";="9:6";Buck Lothar;SC Ichenhausen;Wagner Norbert;SC Ichenhausen;;;;
Sun.;06.11.2016;09:30;250124;Gundelfingen,Kreissporthalle ;20043818;ÜBL MC;ÜBL Staffel SW 1 ;TV Gundelfingen;TSV Göggingen;="21:24";="12:9";Buck Pascal;VfL Günzburg;Guckler Jonas;VfL Günzburg;;;;
Sun.;06.11.2016;10:00;250008;Haunstetten, Sporthalle  TSV;20042229;ÜBOL MC;ÜBOL Staffel W;TSV Haunstetten;Dietmannsried/Altusried;="34:18";="0:0";Raab David;BHC Königsbrunn 09;Sailer Tim;BHC Königsbrunn 09;;;;
Sun.;06.11.2016;11:45;250008;Haunstetten, Sporthalle  TSV;20035022;BY MB;Bayernliga;TSV Haunstetten;SG DJK Rimpar;="18:25";="0:0";Haas Yannik;HSG Dietmannsried/ Altusried;Wilken Sebastian;HSG Dietmannsried/ Altusried;;;;
Sun.;06.11.2016;13:30;250181;Königsbrunn, Dreifachhalle;20056224;LL WB;Landesliga Staffel Süd;BHC Königsbr.09;HCD Gröbenzell;="21:28";="9:13";Schmitz Axel;SV Mering;Vinek Gino;SV Mering;;;;
Sun.;06.11.2016;14:00;250182;Krumbach, Halle Schulzentrum;20062221;ÜBOL WC;ÜBOL Staffel W;TSV Niederraunau;TSV Meitingen;="33:28";="17:10";Seifert Sabrina;TSV Aichach;;;;;;
Sun.;06.11.2016;15:00;250181;Königsbrunn, Dreifachhalle;20061220;LL WC;Landesliga Staffel Süd;BHC Königsbr.09;JSG Friedberg-Kissing;="16:26";="6:11";Hämmerlein Harald;TSV Bäumenheim;;;;;;
Sun.;06.11.2016;15:00;250180;Kissing, Paartal-Halle;20032229;ÜBOL MA;ÜBOL Staffel W;Kissinger SC;TSV Wittislingen;="28:34";="17:19";Spengler Armin;VfL Günzburg;Wagner Norbert;SC Ichenhausen;;;;
Sun.;06.11.2016;15:30;250182;Krumbach, Halle Schulzentrum;20052418;ÜBOL WA;ÜBOL Staffel W;TSV Niederraunau;TSV Oberstaufen;="29:18";="15:8";Heßheimer Emmerich;TSV Meitingen;von Kobyletzki Gero;TSV Meitingen;;;;
Sun.;06.11.2016;15:30;250124;Gundelfingen,Kreissporthalle ;20062222;ÜBOL WC;ÜBOL Staffel W;TV Gundelfingen;TSV Aichach;="11:14";="8:5";Rülke Julia;FC Burlafingen;;;;;;
Sun.;06.11.2016;16:30;250000;Aichach, Sporthalle Gymnasium;25013037;BZL M;Bezirksliga M;TSV Aichach II;TSV Neusäss;="25:33";="14:14";Geiger Christian;VfL Günzburg;Kees Peter;VfL Günzburg;;;;
Sun.;06.11.2016;16:30;250181;Königsbrunn, Dreifachhalle;20036224;LL MB;Landesliga Staffel Süd;BHC Königsbr.09;TSV Aichach;="23:31";="0:0";Mayer Wolfgang;VfL Leipheim;Wartner Lothar;VfL Leipheim;;;;
Sun.;06.11.2016;17:00;250180;Kissing, Paartal-Halle;25014533;BZK M;Bezirksklasse Staffel Ost;Kissinger SC II;SV Mering II;="29:26";="0:0";Heimann Felicitas;TSG Augsburg;Kubasta Franziska;TSG Augsburg;;;;
Sun.;06.11.2016;17:00;250124;Gundelfingen,Kreissporthalle ;20032230;ÜBOL MA;ÜBOL Staffel W;TV Gundelfingen;TSV Aichach;="33:26";="14:14";Auer Franz;TSV Niederraunau;Waldmann Pius;TSV Niederraunau;;;;
Sat.;12.11.2016;15:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;20063623;ÜBL WC;ÜBL Staffel SW 1;TSV Wertingen;TSV Gersthofen II;="22:9";="7:4";Keskin Öykü;TSV Schwabmünchen;Schuller Selina;TSV Schwabmünchen;;;;
Sat.;12.11.2016;15:30;250021;Bobingen, Sporthalle;20043921;ÜBL MC;ÜBL Staffel SW 2 ;TSV Bobingen;TV Immenstadt;="23:19";="11:13";Driske Jonah;TSV Friedberg;;;;;;
Sat.;12.11.2016;16:30;250181;Königsbrunn, Dreifachhalle;20056226;LL WB;Landesliga Staffel Süd;BHC Königsbr.09;PSV München;="23:23";="14:9";Krabler Roland;TSV Bäumenheim;Müller Bernhard;TSV Bäumenheim;;;;
Sat.;12.11.2016;17:30;250021;Bobingen, Sporthalle;25022024;BZOL F;Bezirksoberliga F;TSV Bobingen;Schwabmünchen;="26:21";="16:11";Schwenger Hermann;TSG Hochzoll;;;;;;
Sat.;12.11.2016;17:30;250261;Neusäss, Sporthalle Realschule;20043819;ÜBL MC;ÜBL Staffel SW 1 ;TSV Neusäss;TV Gundelfingen;="32:17";="0:0";Müller Julian;DJK Augsburg-Hochzoll;Staib Alexander;DJK Augsburg-Hochzoll;;;;
Sat.;12.11.2016;17:30;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;20062223;ÜBOL WC;ÜBOL Staffel W;TSV Gersthofen;SC Vöhringen;="37:18";="20:7";Salesch Markus;TSV Schwabmünchen;;;;;;
Sat.;12.11.2016;17:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;20057325;ÜBOL WB;ÜBOL Staffel W;TSV Wertingen;HSG Würm-Mitte II;="17:25";="10:15";Bromberger Angela;SV Mering;Graf Katharina;SV Mering;;;;
Sat.;12.11.2016;18:00;250263;Neu-Ulm, Sporthalle im Offenhauser Gries;25024027;BZK F;Bezirksklasse F;TSV Neu-Ulm;BHC Königsbr.09 III;="22:16";="10:6";Marko Mario;SC Ichenhausen;Marko Sebastian;SC Ichenhausen;;;;
Sat.;12.11.2016;18:15;250181;Königsbrunn, Dreifachhalle;25014534;BZK M;Bezirksklasse Staffel Ost;BHC Königsbr.09 II;TSV Haunstetten III;="22:28";="0:0";Hübenthal Tobias;TSV Schwabmünchen;Wenninger Ralph;TSV Schwabmünchen;;;;
Sat.;12.11.2016;18:15;250361;Schwabmünchen, Sporthalle an der Grundschule ;20038621;ÜBL MB;ÜBL Staffel SW 1 ;Schwabmünchen;SV Mering;="22:28";="11:13";Smotzek Claudia;TSV Haunstetten;;;;;;
Sat.;12.11.2016;19:30;250261;Neusäss, Sporthalle Realschule;25014535;BZK M;Bezirksklasse Staffel Ost;TSV Neusäss II;TSG Augsburg II;="21:22";="12:12";Schanze Nils;TSV Wertingen;;;;;;
Sat.;12.11.2016;19:30;250461;Wertingen, Sporthalle Gymnasium Wertingen;25013038;BZL M;Bezirksliga M;TSV Wertingen;TSV Niederraunau II;="18:28";="11:12";Ehrenpfordt Rick;TV Gundelfingen;Haas Manuel;TV Gundelfingen;;;;
Sat.;12.11.2016;20:00;250181;Königsbrunn, Dreifachhalle;25014536;BZK M;Bezirksklasse Staffel Ost;BHC Königsbr.09;DJK Augsburg-Hochzoll;="17:26";="7:12";Herrmann Maurice Marc;TSV Neusäss;Salesch Markus;TSV Schwabmünchen;;;;
Sat.;12.11.2016;20:00;250008;Haunstetten, Sporthalle  TSV;20012061;LLM;Landesliga Staffel S;TSV Haunstetten II;TSV Vaterstetten;="33:20";="13:11";Fass Dominik;TSV Altenfurt;Güßregen Florian;TSV Altenfurt;;;;
Sun.;13.11.2016;09:30;250000;Aichach, Sporthalle Gymnasium;25067019;BZOL WD;Bezirksoberliga;BHC Königsbr.09;TSV Aichach;="14:9";="6:3";Krabler Roland;TSV Bäumenheim;;;;;;
Sun.;13.11.2016;09:30;250101;Friedberg, Sporthalle des TSV Friedberg;20032232;ÜBOL MA;ÜBOL Staffel W;TSV Friedberg;Kissinger SC;="38:25";="23:7";Hübenthal Tobias;TSV Schwabmünchen;Wenninger Ralph;TSV Schwabmünchen;;;;
Sun.;13.11.2016;10:30;250000;Aichach, Sporthalle Gymnasium;25067020;BZOL WD;Bezirksoberliga;TSV Aichach;FC Burlafingen;="6:20";="3:10";Krabler Roland;TSV Bäumenheim;;;;;;
Sun.;13.11.2016;11:30;250101;Friedberg, Sporthalle des TSV Friedberg;20040028;BY MC;Bayernliga;TSV Friedberg;TSV Allach 09;="23:27";="0:0";Ehrenpfordt Rick;TV Gundelfingen;Haas Manuel;TV Gundelfingen;;;;
Sun.;13.11.2016;11:30;250000;Aichach, Sporthalle Gymnasium;25067021;BZOL WD;Bezirksoberliga;FC Burlafingen;BHC Königsbr.09;="14:9";="9:5";Krabler Roland;TSV Bäumenheim;;;;;;
Sun.;13.11.2016;13:00;250125;Günzburg, Sporthalle ;20041227;LL MC;Landesliga Staffel Süd;VfL Günzburg;TSV Allach 09 II;="28:21";="14:9";Malovetz Mario;TSV Friedberg;;;;;;
Sun.;13.11.2016;13:00;250000;Aichach, Sporthalle Gymnasium;20042331;ÜBOL MC;ÜBOL Staffel SW;TSV Aichach;SG Schwabing/1880;="27:20";="0:0";Bindal Rojin;Kissinger SC;;;;;;
Sun.;13.11.2016;13:15;250101;Friedberg, Sporthalle des TSV Friedberg;20035026;BY MB;Bayernliga;TSV Friedberg;TSV München-Ost;="16:27";="0:0";Balzer Oliver;TV Gefrees;Jauch Oliver;MTV 79 München;;;;
Sun.;13.11.2016;13:30;250262;Neu-Ulm, Realschulhalle Muthenhölzle;20062224;ÜBOL WC;ÜBOL Staffel W;TSF Ludwigsfeld;TSV Aichach;="26:12";="13:11";Jäger Jean-Luc;VfL Günzburg;;;;;;
Sun.;13.11.2016;14:00;250461;Wertingen, Sporthalle Gymnasium Wertingen;20043820;ÜBL MC;ÜBL Staffel SW 1 ;TSV Wertingen;TSV Göggingen;="17:27";="0:0";Bartsch Marco;BHC Königsbrunn 09;Herzog Philipp;BHC Königsbrunn 09;;;;
Sun.;13.11.2016;14:30;250182;Krumbach, Halle Schulzentrum;20036226;LL MB;Landesliga Staffel Süd;TSV Niederraunau;TSV Simbach;="31:31";="16:17";Bandlow Joachim;VfL Günzburg;Bieber Patrick;VfL Günzburg;;;;
Sun.;13.11.2016;14:30;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20037206;ÜBOL MB;ÜBOL Staffel W;JSG Burlafingen/Neu-Ulm;TSV Ottobeuren;="26:30";="13:16";Marko Mario;SC Ichenhausen;Marko Sebastian;SC Ichenhausen;;;;
Sun.;13.11.2016;14:45;250000;Aichach, Sporthalle Gymnasium;20036227;LL MB;Landesliga Staffel Süd;TSV Aichach;TuS Fürstenfeldbruck;="23:31";="12:17";Rülke Bernd;FC Burlafingen;;;;;;
Sun.;13.11.2016;15:00;250125;Günzburg, Sporthalle ;20030026;BY MA;Bayernliga;VfL Günzburg;HSG Isar-Loisach;="26:24";="0:0";Hübenthal Holger;TSV Schwabmünchen;Lange Andreas;TSV Schwabmünchen;;;;
Sun.;13.11.2016;15:00;250101;Friedberg, Sporthalle des TSV Friedberg;20012062;LLM;Landesliga Staffel S;TSV Friedberg II;TSV Herrsching;="27:30";="12:14";Büchlmeir Martin;TV Passau;Stark Sebastian;TV Landau;;;;
Sun.;13.11.2016;15:15;250124;Gundelfingen,Kreissporthalle ;20062212;ÜBOL WC;ÜBOL Staffel W;TV Gundelfingen;FC Burlafingen;="17:15";="0:0";Malovetz Mario;TSV Friedberg;;;;;;
Sun.;13.11.2016;16:00;250461;Wertingen, Sporthalle Gymnasium Wertingen;25014036;BZK M;Bezirksklasse Staffel West;TSV Wertingen II;SC Ichenhausen II;="22:32";="9:13";Heßheimer Emmerich;TSV Meitingen;von Kobyletzki Gero;TSV Meitingen;;;;
Sun.;13.11.2016;16:00;250182;Krumbach, Halle Schulzentrum;20041231;LL MC;Landesliga Staffel Süd;TSV Niederraunau;TSV Herrsching;="30:25";="15:12";Rülke Julia;FC Burlafingen;;;;;;
Sun.;13.11.2016;16:00;250264;Neu-Ulm, Sporthalle 1 Schulzentrum Pfuhl;20051014;LL WA;Landesliga Staffel West;FC Burlafingen;Schwabmünchen;="27:22";="11:8";Bräunlein Franz;TSV  1909 Gersthofen e.V.;Meck Hans;VfL Günzburg;;;;
Sun.;13.11.2016;16:30;250000;Aichach, Sporthalle Gymnasium;25024028;BZK F;Bezirksklasse F;TSV Aichach II;TSV Bäumenheim;="27:19";="14:10";Klodwig Gerhard;TSV Haunstetten;;;;;;
Sun.;13.11.2016;17:00;250101;Friedberg, Sporthalle des TSV Friedberg;25023007;BZL F;Bezirksliga F;TSV Friedberg;TSV Meitingen;="20:18";="10:8";Kubasta Wilhelm;TSG Augsburg;;;;;;
Sun.;13.11.2016;17:00;250125;Günzburg, Sporthalle ;25022025;BZOL F;Bezirksoberliga F;VfL Günzburg II;TSV Göggingen;="32:18";="13:3";Schwenger Hermann;TSG Hochzoll;;;;;;
Sun.;13.11.2016;17:00;250200;Lauingen, Stadthalle;25012041;BZOL M;Bezirksoberliga M;HSG Lauingen-Wittislingen;TSV Gersthofen;="28:27";="17:15";Fischer Richard;VSC Donauwörth;Riesner Thomas;BHC Königsbrunn 09;;;;
Sun.;13.11.2016;17:00;250124;Gundelfingen,Kreissporthalle ;25012004;BZOL M;Bezirksoberliga M;TV Gundelfingen;Kissinger SC;="29:16";="16:6";Reimann Jens;TSV Neusäss;Schnepf Jürgen;TSF Ludwigsfeld;;;;
Sat.;19.11.2016;09:30;250440;Vöhringen, Sportpark ;25057041;BZOL MD;Bezirksoberliga;SC Vöhringen;TSV Niederraunau;="12:14";="5:9";Akca Serife;BHC Königsbrunn 09;;;;;;
Sat.;19.11.2016;09:45;250181;Königsbrunn, Dreifachhalle;25058061;BZL MD;Bezirksliga;JSG Burlafingen/Neu-Ulm II;BHC Königsbr.09 II;="14:11";="8:5";Driske Jonah;TSV Friedberg;Keis Maximilian;TSV Friedberg;;;;
Sat.;19.11.2016;10:30;250440;Vöhringen, Sportpark ;25057042;BZOL MD;Bezirksoberliga;BHC Königsbr.09;Schwabmünchen;="16:21";="0:0";Akca Serife;BHC Königsbrunn 09;;;;;;
Sat.;19.11.2016;10:45;250181;Königsbrunn, Dreifachhalle;25058062;BZL MD;Bezirksliga;TSV Göggingen;JSG Burlafingen/Neu-Ulm II;="8:11";="0:0";Driske Jonah;TSV Friedberg;Keis Maximilian;TSV Friedberg;;;;
Sat.;19.11.2016;11:30;250440;Vöhringen, Sportpark ;25057043;BZOL MD;Bezirksoberliga;TSV Niederraunau;Schwabmünchen;="14:14";="7:8";Akca Serife;BHC Königsbrunn 09;;;;;;
Sat.;19.11.2016;11:45;250181;Königsbrunn, Dreifachhalle;25058063;BZL MD;Bezirksliga;BHC Königsbr.09 II;TSV Göggingen;="10:11";="0:0";Driske Jonah;TSV Friedberg;Keis Maximilian;TSV Friedberg;;;;
Sat.;19.11.2016;12:30;250361;Schwabmünchen, Sporthalle an der Grundschule ;25058064;BZL MD;Bezirksliga;Schwabmünchen II;TSV Gersthofen;="9:5";="7:1";Müller Julian;DJK Augsburg-Hochzoll;Staib Alexander;DJK Augsburg-Hochzoll;;;;
Sat.;19.11.2016;12:30;250440;Vöhringen, Sportpark ;25057044;BZOL MD;Bezirksoberliga;SC Vöhringen;BHC Königsbr.09;="14:12";="8:2";Akca Serife;BHC Königsbrunn 09;;;;;;
Sat.;19.11.2016;13:15;250181;Königsbrunn, Dreifachhalle;20042232;ÜBOL MC;ÜBOL Staffel W;BHC Königsbr.09;TSV Haunstetten;="20:28";="0:0";Kraus Andreas;TSV  1909 Gersthofen e.V.;Kraus Michael;TSV  1909 Gersthofen e.V.;;;;
Sat.;19.11.2016;13:30;250361;Schwabmünchen, Sporthalle an der Grundschule ;25058065;BZL MD;Bezirksliga;TSV Gersthofen;TSV Aichach;="6:19";="0:0";Müller Julian;DJK Augsburg-Hochzoll;Staib Alexander;DJK Augsburg-Hochzoll;;;;
Sat.;19.11.2016;13:30;250200;Lauingen, Stadthalle;20043821;ÜBL MC;ÜBL Staffel SW 1 ;TV Lauingen;TV Gundelfingen;="21:27";="0:0";Fischer Richard;VSC Donauwörth;;;;;;
Sat.;19.11.2016;14:00;250021;Bobingen, Sporthalle;20043922;ÜBL MC;ÜBL Staffel SW 2 ;TSV Bobingen;TSV Herrsching II;="36:20";="18:6";Klodwig Gerhard;TSV Haunstetten;;;;;;
Sat.;19.11.2016;14:00;250440;Vöhringen, Sportpark ;20062225;ÜBOL WC;ÜBOL Staffel W;SC Vöhringen;TV Gundelfingen;="24:18";="10:8";Malovetz Mario;TSV Friedberg;;;;;;
Sat.;19.11.2016;14:30;250361;Schwabmünchen, Sporthalle an der Grundschule ;25058066;BZL MD;Bezirksliga;Schwabmünchen II;TSV Aichach;="8:17";="6:12";Müller Julian;DJK Augsburg-Hochzoll;Staib Alexander;DJK Augsburg-Hochzoll;;;;
Sat.;19.11.2016;14:30;250265;Neu-Ulm, Sporthalle 2 Schulzentrum Pfuhl;20057326;ÜBOL WB;ÜBOL Staffel W;FC Burlafingen;TSV Wertingen;="9:13";="0:0";Godehart Katja;SC Vöhringen;;;;;;
Sat.;19.11.2016;15:00;250200;Lauingen, Stadthalle;20038622;ÜBL MB;ÜBL Staffel SW 1 ;TV Lauingen;TSV Meitingen;="23:27";="0:0";Rosenberger Johannes;TSV Niederraunau;Rothermel Florian;TSV Niederraunau;;;;
Sat.;19.11.2016;15:00;250064;Donauwörth, Neudegger-Halle ;20043822;ÜBL MC;ÜBL Staffel SW 1 ;VSC Donauwörth;TSV Göggingen;="21:30";="0:0";;;;;;;;
Sat.;19.11.2016;15:30;250021;Bobingen, Sporthalle;25014537;BZK M;Bezirksklasse Staffel Ost;TSV Bobingen II;BHC Königsbr.09;="19:27";="11:15";Klodwig Gerhard;TSV Haunstetten;;;;;;
Sat.;19.11.2016;15:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;25023017;BZL F;Bezirksliga F;TSV Neusäss;HSG Lauingen-Wittislingen;="20:20";="0:0";Kubasta Kristina;TSG Augsburg;;;;;;
Sat.;19.11.2016;15:30;250121;Göggingen, Anton-Bezler-Halle;25013039;BZL M;Bezirksliga M;TSV Göggingen II;TSV Friedberg IV;="15:21";="0:0";Kubasta Wilhelm;TSG Augsburg;Zahner Dieter;TSG Augsburg;;;;
Sat.;19.11.2016;15:30;250020;Bäumenheim, Mehrzweckhalle ;20038623;ÜBL MB;ÜBL Staffel SW 1 ;VSC Donauwörth;BHC Königsbr.09 II;="25:24";="15:14";Schwenger Hermann;TSG Hochzoll;;;;;;
Sat.;19.11.2016;15:30;250125;Günzburg, Sporthalle ;20062226;ÜBOL WC;ÜBOL Staffel W;VfL Günzburg;TSV Niederraunau;="20:17";="0:0";Weithmann Alexander;SC Vöhringen;;;;;;
Sat.;19.11.2016;15:30;250440;Vöhringen, Sportpark ;20037226;ÜBOL MB;ÜBOL Staffel W;SC Vöhringen;Dietmannsried/Altusried;="26:26";="0:0";Malovetz Mario;TSV Friedberg;;;;;;
Sat.;19.11.2016;15:45;250008;Haunstetten, Sporthalle  TSV;20056233;LL WB;Landesliga Staffel Süd;TSV Haunstetten;SV-DJK Taufkirchen;="44:12";="0:0";Krabler Roland;TSV Bäumenheim;Müller Bernhard;TSV Bäumenheim;;;;
Sat.;19.11.2016;15:45;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;20043823;ÜBL MC;ÜBL Staffel SW 1 ;TSV Gersthofen;Augsburg 1871;="37:23";="0:0";;;;;;;;
Sat.;19.11.2016;16:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25022026;BZOL F;Bezirksoberliga F;Schwabmünchen;VSC Donauwörth;="19:21";="12:11";Kraus Andreas;TSV  1909 Gersthofen e.V.;Kraus Michael;TSV  1909 Gersthofen e.V.;;;;
Sat.;19.11.2016;16:00;250265;Neu-Ulm, Sporthalle 2 Schulzentrum Pfuhl;20037227;ÜBOL MB;ÜBOL Staffel W;JSG Burlafingen/Neu-Ulm;SG Kaufbeuren/Neugablonz;="23:24";="0:0";Godehart Katja;SC Vöhringen;;;;;;
Sat.;19.11.2016;17:30;250020;Bäumenheim, Mehrzweckhalle ;25024029;BZK F;Bezirksklasse F;TSV Bäumenheim;SV Mering;="21:21";="0:0";Schwenger Hermann;TSG Hochzoll;;;;;;
Sat.;19.11.2016;17:30;250121;Göggingen, Anton-Bezler-Halle;25022027;BZOL F;Bezirksoberliga F;TSV Göggingen;TSV Niederraunau;="21:22";="0:0";Heimann Felicitas;TSG Augsburg;Kubasta Franziska;TSG Augsburg;;;;
Sat.;19.11.2016;17:30;250021;Bobingen, Sporthalle;25022028;BZOL F;Bezirksoberliga F;TSV Bobingen;BHC Königsbr.09;="19:16";="8:9";Herrmann Maurice Marc;TSV Neusäss;Salesch Markus;TSV Schwabmünchen;;;;
Sat.;19.11.2016;17:30;250125;Günzburg, Sporthalle ;20022051;LLF;Landesliga Staffel S;VfL Günzburg;TV Gundelfingen;="25:21";="9:13";Bastian Uwe;SC Unterpfaffenhofen/Germering;Huber Wolfgang;SV-DJK Taufkirchen;;;;
Sat.;19.11.2016;17:30;250120;Gersthofen, Sporthalle Paul-Klee-Gymnasium ;20038624;ÜBL MB;ÜBL Staffel SW 1 ;SG Augsburg-Gersthofen;DJK Augsburg-Hochzoll;="37:21";="0:0";Euba Johannes;TSV Aichach;Schormair Markus;TSV Aichach;;;;
Sat.;19.11.2016;17:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;20032234;ÜBOL MA;ÜBOL Staffel W;TSV Neusäss;TV Gundelfingen;="26:36";="0:0";Haas Clemens;Kissinger SC;Tappert Stephan;TSV Friedberg;;;;
Sat.;19.11.2016;18:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25012042;BZOL M;Bezirksoberliga M;Schwabmünchen;TSV Aichach;="28:25";="13:11";;;;;;;;
Sat.;19.11.2016;18:15;250181;Königsbrunn, Dreifachhalle;25014538;BZK M;Bezirksklasse Staffel Ost;BHC Königsbr.09 II;PSV  Aug.;="45:14";="0:0";Wenninger Ralph;TSV Schwabmünchen;Zander Marius;TSV Schwabmünchen;;;;
Sat.;19.11.2016;19:00;250063;Dinkelscherben,Sporthalle Reischenau ;25014038;BZK M;Bezirksklasse Staffel West;Dinkelscherben;Augsburg 1871 II;="0:0";="0:0";;;;;;;;
Sat.;19.11.2016;19:30;250125;Günzburg, Sporthalle ;20010053;BY M;Bayernliga;VfL Günzburg;HaSpo Bayreuth;="31:37";="16:15";Kauth Markus;SC Unterpfaffenhofen/Germering;Kolb Andre;HSG Gröbenzell-Olching;;;;
Sat.;19.11.2016;19:30;250020;Bäumenheim, Mehrzweckhalle ;25013041;BZL M;Bezirksliga M;TSV Bäumenheim;TSV Wertingen;="19:31";="11:17";Mayer Wolfgang;VfL Leipheim;Wartner Lothar;VfL Leipheim;;;;
Sat.;19.11.2016;19:30;250260;Neusäss, Sporthalle an der Eichenwaldschule;25013040;BZL M;Bezirksliga M;TSV Neusäss;TSV Niederraunau II;="39:31";="0:0";Linder Kevin;TV Lauingen;Mair Eric;TV Lauingen;;;;
Sat.;19.11.2016;19:30;250021;Bobingen, Sporthalle;25012044;BZOL M;Bezirksoberliga M;TSV Bobingen;Augsburg 1871;="28:29";="14:9";;;;;;;;
Sat.;19.11.2016;19:30;250121;Göggingen, Anton-Bezler-Halle;25012043;BZOL M;Bezirksoberliga M;TSV Göggingen;HSG Lauingen-Wittislingen;="24:23";="0:0";Bräunlein Franz;TSV  1909 Gersthofen e.V.;Meck Hans;VfL Günzburg;;;;
Sat.;19.11.2016;20:00;250008;Haunstetten, Sporthalle  TSV;20010056;BY M;Bayernliga;TSV Haunstetten;TSV Lohr;="32:26";="17:12";Besler Christoph;TV Waltenhofen;Böhme Rainer;TV Waltenhofen;;;;
Sat.;19.11.2016;20:00;250181;Königsbrunn, Dreifachhalle;25024030;BZK F;Bezirksklasse F;BHC Königsbr.09 III;BHC Königsbr.09 II;="24:25";="0:0";Pöppel Robert;TSV 1871 Augsburg;;;;;;
Sat.;19.11.2016;20:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;25014039;BZK M;Bezirksklasse Staffel West;Schwabmünchen III;SC Ichenhausen II;="24:24";="13:12";Buck Janina;TSV Göggingen;Kiederle Norbert;TSV Göggingen;;;;
Sun.;20.11.2016;09:00;250361;Schwabmünchen, Sporthalle an der Grundschule ;20063626;ÜBL WC;ÜBL Staffel SW 1;Schwabmünchen;TSV Allach 09 II;="26:15";="15:8";Böhm Patrick;BHC Königsbrunn 09;Raab David;BHC Königsbrunn 09;;;;
Sun.;20.11.2016;09:30;250440;Vöhringen, Sportpark ;25068028;BZL WD;Bezirksliga;SC Vöhringen;SV Mering II;="16:2";="10:0";Godehart Katja;SC Vöhringen;;;;;;
Sun.;20.11.2016;10:00;250263;Neu-Ulm, Sporthalle im Offenhauser Gries;25068029;BZL WD;Bezirksliga;TSV Neu-Ulm;TSV Neusäss;="7:10";="2:5";Nikolic Tanja;TSV Neu-Ulm;;;;;;
Sun.;20.11.2016;10:15;250008;Haunstetten, Sporthalle  TSV;20058520;ÜBL WB;ÜBL Staffel SW 1;TSV Haunstetten II;TSV Neu-Ulm;="29:7";="17:3";Krabler Roland;TSV Bäumenheim;;;;;;
Sun.;20.11.2016;10:30;250440;Vöhringen, Sportpark ;25068030;BZL WD;Bezirksliga;SV Mering II;TSV Meitingen;="7:16";="0:0";Godehart Katja;SC Vöhringen;;;;;;
Sun.;20.11.2016;10:45;250361;Schwabmünchen, Sporthalle an der Grundschule ;20057327;ÜBOL WB;ÜBOL Staffel W;Schwabmünchen;HSG Würm-Mitte II;="32:17";="16:7";Euba Johannes;TSV Aichach;Schormair Markus;TSV Aichach;;;;
Sun.;20.11.2016;11:00;250010;Augsburg,TSG - Halle Lechhausen;25014540;BZK M;Bezirksklasse Staffel Ost;TSG Augsburg II;DJK Augsburg-Hochzoll;="16:25";="0:0";von Kobyletzki Gero;TSV Meitingen;;;;;;
Sun.;20.11.2016;11:00;250260;Neusäss, Sporthalle an der Eichenwaldschule;25014539;BZK M;Bezirksklasse Staffel Ost;TSV Neusäss II;TSV Haunstetten III;="28:32";="13:17";Jahn Michael;VfL Günzburg;Jensen Nicolai;VfL Günzburg;;;;
Sun.;20.11.2016;11:00;250263;Neu-Ulm, Sporthalle im Offenhauser Gries;25068031;BZL WD;Bezirksliga;TSV Neusäss;TV Lauingen;="7:6";="0:0";Nikolic Tanja;TSV Neu-Ulm;;;;;;
Sun.;20.11.2016;11:00;250125;Günzburg, Sporthalle ;25057045;BZOL MD;Bezirksoberliga;VfL Günzburg;JSG Burlafingen/Neu-Ulm;="22:17";="0:0";Malovetz Mario;TSV Friedberg;;;;;;
Sun.;20.11.2016;11:00;250180;Kissing, Paartal-Halle;20061222;LL WC;Landesliga Staffel Süd;JSG Friedberg-Kissing;TuS Prien;="17:24";="0:0";Salesch Markus;TSV Schwabmünchen;;;;;;
Sun.;20.11.2016;11:30;250440;Vöhringen, Sportpark ;25068032;BZL WD;Bezirksliga;SC Vöhringen;TSV Meitingen;="14:11";="8:4";Godehart Katja;SC Vöhringen;;;;;;
Sun.;20.11.2016;11:30;250124;Gundelfingen,Kreissporthalle ;25067022;BZOL WD;Bezirksoberliga;BHC Königsbr.09;TV Gundelfingen;="13:11";="0:0";Morbitzer Simon;TSV Friedberg;;;;;;
